EmployeeNumber,SSNValue,FirstName,LastName,DateOfBirth,HomeStreet1,HomeCity,HomeZip,HomeCountry,Organization.Code,Department.Code,Supervisor,Email,DepartmentDescription,LoginId,CostCenter,EmployeeGroup,PositionCode,PositionDescription
514785,20012974,Knowledge,Letsoalo,11.01.1982,125 Maple Street,Sandton,"2534,15224323315",ZA,C1,21105665,583037,no_mail_available,"TX-R-162 - Warehouse Operations Build 40,55,80",q5969413,140F28,indirect,19003219,Associate
462141,20012974,Kosinathi,Letsoalo,12.01.1982,167 Oak Drive,Randburg,"2534,30574712636",ZA,C1,21158998,617717,no_mail_available,FG-9-ZA-94 - Infrastructure as a Service,q2692497,140F12,indirect,19001726,Associate
631566,20012974,Kristelle,Letswalo,12.01.1982,103 Kingfisher Lane,Johannesburg,"2534,45925101957",ZA,A1,21158996,613378,no_mail_available,FG-9-ZA-92 - Virtual Device,q7772626,140F14,indirect,19001816,Associate
631566,20012974,Kristelle,Letswalo,13.01.1982,136 Willow Road,Midrand,"2534,61275491279",ZA,C1,21158996,613378,no_mail_available,FG-9-ZA-92 - Virtual Device,q4670274,110F25,indirect,19003212,Associate
553592,20012974,Lambertus,Letswalo,13.01.1982,182 Cedar Crescent,Randburg,"2534,766258806",ZA,C1,21158937,426391,no_mail_available,FG-9-ZA-17 - Software Development Platform,q2283326,110F25,indirect,19001550,Associate
553592,20012974,Lambertus,Letwaba,16.01.1982,114 Birch Street,Sandton,"2534,91976269922",ZA,C1,21158937,426391,no_mail_available,FG-9-ZA-17 - Software Development Platform,q1109535,110F15,direct,19003220,Associate
672574,20012974,Leevandry,Lewele,16.01.1982,158 Elm Avenue,Johannesburg,"2535,07326659243",ZA,C1,21158978,561137,no_mail_available,"FG-9-ZA-71 - Regulation, Requirements",q1967405,140F11,indirect,19001520,Associate
672574,20012974,Lehlonono,Lewele,16.01.1982,89 Pine Lane,Midrand,"2535,22677048565",ZA,C1,21158978,561137,no_mail_available,"FG-9-ZA-71 - Regulation, Requirements",q9811150,110F28,indirect,19001594,Associate
580930,20012974,Lehlonono,Lewis,18.01.1982,145 Aspen Road,Sandton,"2535,38027437886",ZA,C1,21141867,582329,no_mail_available,"TX-R-35 - Corrosion Protection, Paint-Finish",q7637257,140F27,indirect,19001764,Associate
376840,20012974,Leigh-Ann,Lewis,18.01.1982,121 Fir Street,Randburg,"2535,53377827208",ZA,C1,21105665,582657,no_mail_available,"TX-R-162 - Warehouse Operations Build 40,55,80",q3884972,110F14,indirect,19001344,Process Supporter
683018,20012974,Leon Izak,Lewis,21.01.1982,109 Spruce Drive,Johannesburg,"2535,68728216529",ZA,C1,21138510,583625,no_mail_available,"TX-R-432 - Axles, Eng. Pre-Ass., Powertr., Marr.",q4693283,110F25,direct,19001620,Associate
515332,20012974,Leon Izak,Lewis,21.01.1982,168 Chestnut Avenue,Midrand,"2535,84078605851",ZA,C1,21141868,580929,no_mail_available,"TX-R-352 - Seam Seal, UBS",q1250246,140F20,direct,19001427,Team Leader: Production
627728,20012974,Lethamaga,Lidaga,22.01.1982,133 Poplar Lane,Randburg,"2535,99428995172",ZA,C1,21105665,514969,no_mail_available,"TX-R-162 - Warehouse Operations Build 40,55,80",q6299071,140F26,direct,19003208,Associate
661399,20012974,Lethamaga,Lidzhade,22.01.1982,97 Magnolia Street,Sandton,"2536,14779384494",ZA,C1,21163908,644669,no_mail_available,"FG-9-ZA-87 - IoT a. Edge,Autonomous Transport Systems",q3787167,140F13,indirect,19003410,Associate
514791,20012974,Levaundre,Liebenberg,22.01.1982,151 Walnut Road,Johannesburg,"2536,30129773815",ZA,C1,21126160,582404,no_mail_available,description unavailable,q9448764,110F16,indirect,19001803,Associate
583302,20012974,Lindelani,Liebenberg,22.01.1982,85 Cypress Crescent,Midrand,"2536,45480163137",ZA,C1,21141867,580924,no_mail_available,"TX-R-35 - Corrosion Protection, Paint-Finish",q6790211,110F16,indirect,19003172,Associate
683743,20012974,Lindelani,Liebenberg,22.01.1982,118 Alder Drive,Sandton,"2536,60830552458",ZA,C1,21158987,603221,no_mail_available,"FG-9-ZA-82 - COMPAD,Overs. Supply Cent.,Prod.Planning",q5637308,110F28,direct,19001611,Associate
431811,20012974,Lindelani,Liebenberg,22.01.1982,106 Hickory Lane,Randburg,"2536,7618094178",ZA,C1,21158959,580652,no_mail_available,FG-9-ZA-44 - HR and M Reporting,q6874123,140F03,indirect,19001393,Quality Inspector
629058,20012974,Livhuwani,Liebenberg,23.01.1982,170 Juniper Street,Johannesburg,"2536,91531331101",ZA,C1,21158994,504758,no_mail_available,FG-9-ZA-90 - Unified Endpoint Management,q1043315,110F25,direct,19001619,Associate
614233,20012974,Livhuwani,Liebenberg,23.01.1982,94 Dogwood Avenue,Midrand,"2537,06881720422",ZA,A1,21158996,613378,no_mail_available,FG-9-ZA-92 - Virtual Device,q7777316,140F25,direct,1168948,Process Supporter
614233,20012974,Livhuwani,Liebenberg,25.01.1982,142 Palm Road,Randburg,"2537,22232109744",ZA,C1,21158996,613378,no_mail_available,FG-9-ZA-92 - Virtual Device,q3472802,110F16,direct,19001666,Associate
580929,20012974,Livhuwani,Liebenberg,25.01.1982,127 Olive Street,Sandton,"2537,37582499065",ZA,C1,21141868,389169,no_mail_available,"TX-R-352 - Seam Seal, UBS",q9892978,110F14,direct,19001618,Associate
527326,20012974,Livhuwani,Liebenberg,26.01.1982,83 Redwood Lane,Johannesburg,"2537,52932888387",ZA,C1,21105699,581327,no_mail_available,"TX-R-451 - Short Track, Dyn. Perf., Leak Tst., Off.",q8941996,140F08,indirect,19000564,Specialist: Production Engineer
684155,20012974,Livhuwani,Liebenberg,26.01.1982,135 Beech Drive,Midrand,"2537,68283277708",ZA,C1,21138508,684132,no_mail_available,"TX-R-430 - Main Wiring Harn., Brake and Fuel, Roof.",q4603881,110F25,direct,19001578,Associate
642556,20012974,Logendren,Lightfoot,28.01.1982,159 Cypress Road,Sandton,"2537,8363366703",ZA,C1,21158978,561137,no_mail_available,"FG-9-ZA-71 - Regulation, Requirements",q6579942,140F10,indirect,1168945,Process Supporter
642556,20012974,Lungisani,Lightfoot,02.02.1982,100 Hawthorn Street,Randburg,"2537,98984056351",ZA,C1,21158978,561137,no_mail_available,"FG-9-ZA-71 - Regulation, Requirements",q3825971,110F20,direct,1196264,Administrator - STARD
20014793,20012974,Lungisani,Lijadi,02.02.1982,113 Linden Avenue,Johannesburg,"2538,14334445673",ZA,C1,21148337,508127,no_mail_available,PL-AP-ZA-5 - Talent Management,q5179955,120F08,direct,1181395,Metrologist
514790,20012974,Lungisani,Linde,02.02.1982,148 Maple Crescent,Midrand,"2538,29684834994",ZA,C1,21126160,582404,no_mail_available,description unavailable,q7328065,110F14,indirect,19001834,Associate
677210,20012974,Lungisani,Linde,02.02.1982,91 Fir Lane,Randburg,"2538,45035224316",ZA,C1,21105667,582277,no_mail_available,description unavailable,q7681203,140F12,indirect,19001511,Associate
20005736,20012974,Mabotjane,Linde,02.02.1982,93 Rose Avenue,Johannesburg,"2538,60385613637",ZA,C1,21141867,582753,no_mail_available,"TX-R-35 - Corrosion Protection, Paint-Finish",q8074016,140F11,indirect,1188629,Associate
654167,20012974,Mackenzie,Linde,05.02.1982,126 Maple Street,Sandton,"2538,75736002959",ZA,C1,21163908,644669,no_mail_available,"FG-9-ZA-87 - IoT a. Edge,Autonomous Transport Systems",q4752471,310015,direct,1295250,Associate
426826,20012974,Madumetsa,Linde,06.02.1982,168 Oak Drive,Randburg,"2538,9108639228",ZA,C1,21158959,580652,no_mail_available,FG-9-ZA-44 - HR and M Reporting,q4463429,110F25,direct,19001575,Associate
396115,20012974,Madumetsa,Linde,06.02.1982,104 Kingfisher Lane,Johannesburg,"2539,06436781601",ZA,C1,21141863,583112,no_mail_available,"TX-R-33 - Underbody, Framing, Finish",q1791155,110F28,direct,1180550,Production Analyst
504612,20012974,Magdeline,Linde,06.02.1982,137 Willow Road,Midrand,"2539,21787170923",ZA,C1,21163904,520120,no_mail_available,"FG-9-ZA-35 - NSC Veh. Invoic. Design a. Ops, BMW AG",q8974947,110F25,direct,19001557,Associate
20015401,20012974,Mahlomola,Linde,06.02.1982,183 Cedar Crescent,Randburg,"2539,37137560244",ZA,C1,21158977,675402,no_mail_available,"FG-9-ZA-70 - Prod.Integr.,Production&Sourcing BOM",q9727709,140F12,direct,19001822,Associate
20015400,20012974,Mahluleli,Linde,07.02.1982,93 Rose Avenue,Johannesburg,"2539,52487949566",ZA,C1,21158933,582352,no_mail_available,FG-9-ZA-13 - Digital Vehicle File,q4084200,310001,indirect,19004126,Shop Steward
643996,20012974,Mahluleli,Lindenberg,09.02.1982,126 Maple Street,Sandton,"2539,67838338887",ZA,C1,21105687,580780,no_mail_available,description unavailable,q8062989,110F28,direct,1180493,Production Analyst
614829,20012974,Makgatlho,Lindeque,09.02.1982,168 Oak Drive,Randburg,"2539,83188728209",ZA,C1,21158974,367006,no_mail_available,FG-9-ZA-64 - Region Integration EU,q8182224,130F10,direct,1187863,Artisan: Maintenance
544413,20012974,Makhabane,Lindeque,10.02.1982,104 Kingfisher Lane,Johannesburg,"2539,9853911753",ZA,C1,21158933,582352,no_mail_available,FG-9-ZA-13 - Digital Vehicle File,q8975617,110F16,indirect,19001792,Associate
636675,20012974,Makhabane,Lingua,10.02.1982,137 Willow Road,Midrand,"2540,13889506852",ZA,C1,21148336,418402,no_mail_available,"PL-AP-ZA-41 - Occupational Safety, Ergonomics",q1571095,140F29,indirect,19001714,Associate
460112,20012974,Maletsiri,Lisa,11.02.1982,183 Cedar Crescent,Randburg,"2540,29239896173",ZA,C1,21137554,581447,no_mail_available,C3-ZA-V-5 - Network Development,q7014799,140F12,direct,19001743,Associate
644818,20012974,Maletsiri,Liu,11.02.1982,115 Birch Street,Sandton,"2540,44590285495",ZA,C1,21158934,543896,no_mail_available,FG-9-ZA-14 - AI Expert and Self Services,q6933931,140F21,direct,19001167,Artisan: Auto Mechanic
644824,20012974,Mamakgooa,Liu,11.02.1982,159 Elm Avenue,Johannesburg,"2540,59940674816",ZA,C1,21158942,622177,no_mail_available,description unavailable,q6943029,110F16,indirect,19001623,Associate
644803,20012974,Mamakgooa,Lloyd,12.02.1982,90 Pine Lane,Midrand,"2540,75291064138",ZA,C1,21158998,617717,no_mail_available,FG-9-ZA-94 - Infrastructure as a Service,q0362300,110F14,direct,19001724,Associate
445408,20012974,Mangakane,Lloyd,12.02.1982,146 Aspen Road,Sandton,"2540,90641453459",ZA,C1,21158990,580771,no_mail_available,FG-9-ZA-85 - Shopfloor,q7365646,140F21,direct,19001165,Artisan: Auto Mechanic
656679,20012974,Mardorett,Lloyd,12.02.1982,122 Fir Street,Randburg,"2541,05991842781",ZA,C1,21105699,580970,no_mail_available,"TX-R-451 - Short Track, Dyn. Perf., Leak Tst., Off.",q1493861,140F12,indirect,19001804,Associate
507495,20012974,Mardorett,Lloyd,22.02.1982,110 Spruce Drive,Johannesburg,"2541,21342232102",ZA,C1,21158931,628980,no_mail_available,FG-9-ZA-11 - Enterprise Data Platforms,q2079758,140F16,direct,19001780,Associate
611260,20012974,Mary-Anne,Lloyd,23.02.1982,169 Chestnut Avenue,Midrand,"2541,36692621423",ZA,C1,21163908,644669,no_mail_available,"FG-9-ZA-87 - IoT a. Edge,Autonomous Transport Systems",q2645473,140F14,indirect,19001758,Associate
544070,20012974,Mary-Anne,Lloyd,25.02.1982,134 Poplar Lane,Randburg,"2541,52043010745",ZA,C1,21158975,603313,no_mail_available,FG-9-ZA-65 - Financial Services Applications,q7175161,110F14,direct,19001794,Associate
410917,20012974,Masiyenze,Lloyd,26.02.1982,98 Magnolia Street,Sandton,"2541,67393400066",ZA,C1,21158955,581927,no_mail_available,"FG-9-ZA-40 - Personnel Economics, HR Data Management",q5994049,140F17,indirect,19001661,Associate
410736,20012974,Masiyenze,Loate,26.02.1982,152 Walnut Road,Johannesburg,"2541,82743789388",ZA,A1,21158956,642923,no_mail_available,"FG-9-ZA-41 - Talent Management, Payroll and Benefits",q1534438,110F28,indirect,1180552,Production Analyst
20016486,20012974,Mathabile,Lobi,28.02.1982,86 Cypress Crescent,Midrand,"2541,98094178709",ZA,C1,21133441,581541,no_mail_available,FG-775 - Shopfloor South Africa,q9278915,110F14,direct,19001581,Associate
20002284,20012974,Mathapelo,Lock,02.03.1982,119 Alder Drive,Sandton,"2542,13444568031",ZA,C1,21145445,582084,no_mail_available,description unavailable,q9799976,140F17,indirect,1168552,Process Supporter
20002234,20012974,Mathapelo,Lock,02.03.1982,107 Hickory Lane,Randburg,"2542,28794957352",ZA,C1,21158968,584791,no_mail_available,FG-9-ZA-57 - Customer Support,q3231718,110F15,direct,1187594,Administrator - STARD
558020,20012974,Matlhatsi,Lock,03.03.1982,171 Juniper Street,Johannesburg,"2542,44145346674",ZA,C1,21127655,580504,no_mail_available,"TX-525 - Val., Int. Tot. Veh. Ros.",q7342546,110F16,indirect,19001789,Associate
618037,20012974,Matlhatsi,Lock,03.03.1982,95 Dogwood Avenue,Midrand,"2542,59495735995",ZA,C1,21158986,395450,no_mail_available,"FG-9-ZA-81 - Inbound JIT&JIS,Log.Data,Container Mgmt.",q6242942,110F25,indirect,19001488,Associate
415575,20012974,Matsobane,Lodi,04.03.1982,143 Palm Road,Randburg,"2542,74846125317",ZA,A1,21158934,543896,no_mail_available,FG-9-ZA-14 - AI Expert and Self Services,q6758406,140F12,direct,1188809,Associate
650569,20012974,Mdumiseni,Lodi,13.03.1982,128 Olive Street,Sandton,"2542,90196514638",ZA,A1,21158956,642923,no_mail_available,"FG-9-ZA-41 - Talent Management, Payroll and Benefits",q2791400,110F25,direct,1159229,Process Supporter
20007584,20012974,Mdumiseni,Lodi,13.03.1982,84 Redwood Lane,Johannesburg,"2543,0554690396",ZA,C1,21158990,580771,no_mail_available,FG-9-ZA-85 - Shopfloor,q2288192,140F12,direct,1152326,Process Supporter
677291,20012974,Millicent,Lodi,13.03.1982,136 Beech Drive,Midrand,"2543,20897293281",ZA,C1,21105665,583037,no_mail_available,"TX-R-162 - Warehouse Operations Build 40,55,80",q2223830,140F12,direct,19001588,Associate
414349,20012974,Mitchelle,Loeto,13.03.1982,160 Cypress Road,Sandton,"2543,36247682603",ZA,C1,21163905,561135,no_mail_available,FG-9-ZA-61 - Wholesale Integration Template,q4004074,140F10,direct,19001771,Associate
682156,20012974,Mmakgetho,Loewe,13.03.1982,101 Hawthorn Street,Randburg,"2543,51598071924",ZA,C1,21127660,582455,no_mail_available,"TX-535 - Val., Int. El., FAD, Dri. Dyn., Pow. ZA",q0229901,140F16,direct,19001796,Associate
20010065,20012974,Mmakgetho,Lohrentz,14.03.1982,114 Linden Avenue,Johannesburg,"2543,66948461246",ZA,C1,21128856,582598,no_mail_available,TX-R-10 - Production Control,q9580852,140F16,indirect,1188760,Associate
20017026,20012974,Mochekhwe,Lohrentz,16.03.1982,149 Maple Crescent,Midrand,"2543,82298850567",ZA,C1,21158970,582416,no_mail_available,FG-9-ZA-60 - Warehouse Management,q9104737,110F15,direct,1188807,Associate
634638,20012974,Mohlomphi,Lolwane,16.03.1982,92 Fir Lane,Randburg,"2543,97649239888",ZA,C1,21162933,647982,no_mail_available,FG-9-ZA-75 - Program and Volume Planning,q4510056,110F25,indirect,19001786,Associate
584337,20012974,Mohlomphi,Lolwane,18.03.1982,94 Rose Avenue,Johannesburg,"2544,1299962921",ZA,C1,21122556,580688,no_mail_available,C3-ZA-F-30 - Product Costing and Material Control,q1906419,310012,indirect,1382459,Student - Apprenticeship
547741,20012974,Mosamaria,Lombaard,22.03.1982,127 Maple Street,Sandton,"2544,28350018531",ZA,C1,21133441,581541,no_mail_available,FG-775 - Shopfloor South Africa,q3007774,110F15,indirect,19002640,Associate
428396,20012974,Motlagale,Lombaard,27.03.1982,169 Oak Drive,Randburg,"2544,43700407853",ZA,C1,21158941,662785,no_mail_available,FG-9-ZA-22 - Workload Automation,q7708759,140F16,indirect,1169240,Process Supporter
428393,20012974,Mphahlela,Lombard,27.03.1982,105 Kingfisher Lane,Johannesburg,"2544,59050797174",ZA,C1,21159001,603075,no_mail_available,FG-9-ZA-97 - IT Service Desk,q7126854,110F15,direct,19001741,Associate
499456,20012974,Mphahlela,Lombard,30.03.1982,138 Willow Road,Midrand,"2544,74401186496",ZA,C1,21122580,455566,no_mail_available,"C3-ZA-V-2 - Perf. Mgmt., Corpo. a. Special Sales",q9487197,110F25,direct,19001684,Associate
677788,20012974,Mpho Abel,Lombard,04.04.1982,184 Cedar Crescent,Randburg,"2544,89751575817",ZA,C1,21138508,684132,no_mail_available,"TX-R-430 - Main Wiring Harn., Brake and Fuel, Roof.",q4787816,110F16,indirect,19001830,Associate
582099,20012974,Mpho Gift,Lombard,06.04.1982,94 Rose Avenue,Johannesburg,"2545,05101965139",ZA,G6,21076288,481641,no_mail_available,SF3-ZA-S-2 - Customer Interaction Services,q9058814,310015,direct,1315932,Associate
582461,20012974,Mpho Gift,Lombard,06.04.1982,127 Maple Street,Sandton,"2545,2045235446",ZA,C1,21105667,580953,no_mail_available,description unavailable,q4105271,110F25,indirect,1196262,Administrator - STARD
582562,20012974,Mpumelelo,Lombard,08.04.1982,169 Oak Drive,Randburg,"2545,35802743782",ZA,A1,21159003,681110,no_mail_available,"FG-9-ZA-I - Business Management, Operations",q2060930,140F14,direct,1168551,Process Supporter
685822,20012974,Mpumelelo,Lombard,08.04.1982,105 Kingfisher Lane,Johannesburg,"2545,51153133103",ZA,C1,21158991,546066,no_mail_available,FG-9-ZA-86 - OtD Platform,q0070878,110F16,indirect,19001752,Associate
582032,20012974,Mpumelelo,Lombard,08.04.1982,138 Willow Road,Midrand,"2545,66503522425",ZA,C1,21122539,581499,no_mail_available,C3-ZA-A-3 - Parts Logistics,q6949675,110F14,indirect,19001705,Associate
20015278,20012974,Mpumelelo,Lombard,08.04.1982,184 Cedar Crescent,Randburg,"2545,81853911746",ZA,C1,21148251,624030,no_mail_available,PE-66 - HR Services Südafrika,q7425658,110F15,direct,19003386,Associate
582126,20012974,Munzhedzi,Lombard,14.04.1982,116 Birch Street,Sandton,"2545,97204301067",ZA,G6,21076287,581117,no_mail_available,SF3-ZA-S-1 - New Business,q0775747,140F28,indirect,19001630,Associate
582118,20012974,Munzhedzi,Loots,14.04.1982,160 Elm Avenue,Johannesburg,"2546,12554690389",ZA,C1,21127655,580504,no_mail_available,"TX-525 - Val., Int. Tot. Veh. Ros.",q9681656,110F15,indirect,19001719,Associate
449032,20012974,Murendeni,Loots,14.04.1982,91 Pine Lane,Midrand,"2546,2790507971",ZA,C1,21143857,655412,no_mail_available,TP-832 - Planning Body-in-White San Luis Potosí,q6349689,140F16,indirect,1188647,Associate
581301,20012974,Murendeni,Loots,14.04.1982,147 Aspen Road,Sandton,"2546,43255469032",ZA,C1,21105664,581305,no_mail_available,"TX-R-161 - Cons,Oper Supp, Equip, Waste Mgt",q0016105,110F16,direct,19000910,Team Leader: Production
581132,20012974,Muzingaye,Loots,16.04.1982,123 Fir Street,Randburg,"2546,58605858353",ZA,C1,21105666,581217,no_mail_available,"TX-R-164 - Warehouse, Operations Buildings 58, 85",q9014565,110F25,direct,19001560,Associate
528368,20012974,Muzingaye,Loots,16.04.1982,111 Spruce Drive,Johannesburg,"2546,73956247675",ZA,C1,21158965,611880,no_mail_available,FG-9-ZA-54 - Vehicle Checkout,q3483010,140F26,indirect,19001614,Associate
524241,20012974,Mzwandile,Loots,16.04.1982,170 Chestnut Avenue,Midrand,"2546,89306636996",ZA,C1,21158942,622177,no_mail_available,description unavailable,q7458329,140F12,indirect,19001795,Associate
20005038,20012974,Nagarjuna,Lose,16.04.1982,135 Poplar Lane,Randburg,"2547,04657026318",ZA,C1,21158941,662785,no_mail_available,FG-9-ZA-22 - Workload Automation,q6572985,110F16,indirect,1196258,Administrator - STARD
684776,20012974,Nagarjuna,Lose,18.04.1982,99 Magnolia Street,Sandton,"2547,20007415639",ZA,C1,21127597,581149,no_mail_available,TX-515 - Launch Control Rosslyn,q4148531,110F14,indirect,1188640,Associate
20006409,20012974,Nana Kofi,Loselo,19.04.1982,153 Walnut Road,Johannesburg,"2547,35357804961",ZA,C1,21158940,550324,no_mail_available,description unavailable,q7010232,140F16,indirect,19001811,Associate
466677,20012974,Nape Anna,Loselo,24.04.1982,87 Cypress Crescent,Midrand,"2547,50708194282",ZA,C1,21162933,647982,no_mail_available,FG-9-ZA-75 - Program and Volume Planning,q8145660,110F15,direct,1160697,Associate
644958,20012974,Ndimphiwe,Lotter,24.04.1982,120 Alder Drive,Sandton,"2547,66058583604",ZA,C1,21158979,628669,no_mail_available,FG-9-ZA-72 - Quality Management,q1991564,110F15,indirect,19001866,Associate
682004,20012974,Ndimphiwe,Loubser,26.04.1982,108 Hickory Lane,Randburg,"2547,81408972925",ZA,C1,21148331,672090,no_mail_available,"PL-AP-ZA-1 - HR Planning, Policies, Processes",q8608907,110F25,direct,19001708,Associate
677560,20012974,Nicodemus,Loubser,26.04.1982,172 Juniper Street,Johannesburg,"2547,96759362246",ZA,C1,21158951,581713,no_mail_available,"FG-9-ZA-36 - Taxes, Customs",q0516907,110F15,indirect,19001664,Associate
